Dataset,Resample,Classifier,Accuracy,BalancedAccuracy,LogLoss,ROCAUC,F1
MiddlePhalanxOutlineCorrect,2,random_forest,0.7972508591065293,0.7738795180722892,0.4001241566955323,0.9210361445783133,0.7203791469194313
MiddlePhalanxOutlineCorrect,2,ridge,0.8178694158075601,0.8008433734939759,6.564651648189722,0.8008433734939758,0.7623318385650224
MiddlePhalanxOutlineCorrect,3,extra_trees,0.8487972508591065,0.8309156626506025,0.36268307138813993,0.9414698795180723,0.8
MiddlePhalanxOutlineCorrect,3,random_forest,0.8419243986254296,0.8219277108433736,0.36901602647244164,0.9385542168674699,0.7870370370370371
MiddlePhalanxOutlineCorrect,3,ridge,0.8316151202749141,0.8188192771084337,6.0692062407791765,0.8188192771084337,0.7878787878787878
MiddlePhalanxOutlineCorrect,4,extra_trees,0.8384879725085911,0.8199036144578313,0.36960867760410787,0.9310602409638554,0.7853881278538812
MiddlePhalanxOutlineCorrect,4,random_forest,0.845360824742268,0.8288915662650602,0.3923631660670982,0.9196867469879518,0.7982062780269058
MiddlePhalanxOutlineCorrect,4,ridge,0.8247422680412371,0.8058795180722892,6.316928944484449,0.8058795180722892,0.7671232876712328
MiddlePhalanxOutlineCorrect,5,extra_trees,0.8109965635738832,0.7948192771084337,0.38934597144534105,0.9141927710843374,0.7555555555555555
MiddlePhalanxOutlineCorrect,5,random_forest,0.8075601374570447,0.7918072289156627,0.4020105266591921,0.9089638554216867,0.7522123893805309
MiddlePhalanxOutlineCorrect,5,ridge,0.8109965635738832,0.8007469879518072,6.812374351894994,0.8007469879518072,0.7679324894514767
MiddlePhalanxOutlineCorrect,6,extra_trees,0.8213058419243986,0.7989156626506024,0.3761783969444232,0.9409879518072289,0.7547169811320755
MiddlePhalanxOutlineCorrect,6,random_forest,0.8109965635738832,0.7869156626506024,0.38543868555752153,0.9409638554216867,0.7368421052631579
MiddlePhalanxOutlineCorrect,6,ridge,0.7972508591065293,0.775855421686747,7.307819759305539,0.775855421686747,0.7255813953488373
MiddlePhalanxOutlineCorrect,7,extra_trees,0.8384879725085911,0.8208915662650602,0.37220350013691056,0.9288192771084337,0.7873303167420814
MiddlePhalanxOutlineCorrect,7,random_forest,0.845360824742268,0.8288915662650602,0.3852605210406567,0.9254698795180722,0.7982062780269058
MiddlePhalanxOutlineCorrect,7,ridge,0.8350515463917526,0.8168915662650602,5.94534488892654,0.8168915662650602,0.7818181818181819
MiddlePhalanxOutlineCorrect,8,extra_trees,0.8384879725085911,0.8208915662650602,0.37405985562988436,0.9313975903614458,0.7873303167420814
MiddlePhalanxOutlineCorrect,8,random_forest,0.8384879725085911,0.8208915662650602,0.389621489621124,0.9254457831325301,0.7873303167420814
MiddlePhalanxOutlineCorrect,8,ridge,0.7903780068728522,0.7727951807228916,7.555542463010814,0.7727951807228916,0.726457399103139
MiddlePhalanxOutlineCorrect,9,extra_trees,0.8281786941580757,0.8158072289156626,0.37639228842187294,0.9231807228915662,0.7844827586206896
MiddlePhalanxOutlineCorrect,9,random_forest,0.8384879725085911,0.8268192771084337,0.38195182948211565,0.923421686746988,0.7982832618025751
MiddlePhalanxOutlineCorrect,9,ridge,0.8213058419243986,0.8048433734939759,6.440790296337085,0.8048433734939757,0.7678571428571429
MiddlePhalanxOutlineCorrect,10,extra_trees,0.845360824742268,0.8338313253012049,0.36225911451232684,0.9303855421686746,0.8068669527896996
MiddlePhalanxOutlineCorrect,10,random_forest,0.8316151202749141,0.8198072289156626,0.3792596833454543,0.9225783132530121,0.7896995708154506
MiddlePhalanxOutlineCorrect,10,ridge,0.8350515463917526,0.8218313253012048,5.945344888926541,0.8218313253012047,0.7913043478260869
MiddlePhalanxOutlineCorrect,11,extra_trees,0.8178694158075601,0.7998554216867471,0.3741359385965507,0.9359518072289156,0.7601809954751131
MiddlePhalanxOutlineCorrect,11,random_forest,0.8213058419243986,0.8038554216867471,0.3840554696346939,0.936289156626506,0.7657657657657657
MiddlePhalanxOutlineCorrect,11,ridge,0.8213058419243986,0.8087951807228915,6.440790296337085,0.8087951807228916,0.7758620689655172
MiddlePhalanxOutlineCorrect,12,extra_trees,0.8006872852233677,0.779855421686747,0.3965760174960685,0.9143855421686746,0.7314814814814815
MiddlePhalanxOutlineCorrect,12,random_forest,0.8281786941580757,0.8098795180722892,0.39225847842239003,0.9229879518072289,0.7727272727272727
MiddlePhalanxOutlineCorrect,12,ridge,0.8144329896907216,0.7978313253012048,6.6885130000423585,0.7978313253012047,0.7589285714285714
MiddlePhalanxOutlineCorrect,13,extra_trees,0.8041237113402062,0.7799036144578313,0.4109582400674358,0.9169156626506024,0.7272727272727273
MiddlePhalanxOutlineCorrect,13,random_forest,0.7972508591065293,0.7728915662650602,0.4242873080738299,0.9083373493975904,0.7177033492822966
MiddlePhalanxOutlineCorrect,13,ridge,0.7903780068728522,0.766867469879518,7.555542463010812,0.766867469879518,0.7109004739336493
MiddlePhalanxOutlineCorrect,14,extra_trees,0.8144329896907216,0.7938795180722892,0.3765791952228109,0.9352771084337348,0.75
MiddlePhalanxOutlineCorrect,14,random_forest,0.8178694158075601,0.7978795180722892,0.3925883284164896,0.9283132530120481,0.7557603686635944
MiddlePhalanxOutlineCorrect,14,ridge,0.8384879725085911,0.8258313253012048,5.821483537073904,0.8258313253012048,0.7965367965367965
MiddlePhalanxOutlineCorrect,15,extra_trees,0.8316151202749141,0.8138795180722891,0.37326413325204666,0.9319518072289157,0.7782805429864253
MiddlePhalanxOutlineCorrect,15,random_forest,0.8350515463917526,0.8178795180722891,0.37370766141083167,0.9384819277108434,0.7837837837837838
MiddlePhalanxOutlineCorrect,15,ridge,0.8384879725085911,0.822867469879518,5.821483537073904,0.8228674698795181,0.7911111111111111
MiddlePhalanxOutlineCorrect,16,extra_trees,0.8316151202749141,0.8119036144578313,0.3801144240181136,0.9286746987951807,0.7741935483870968
MiddlePhalanxOutlineCorrect,16,random_forest,0.8419243986254296,0.8219277108433736,0.38822881343057336,0.9309156626506024,0.7870370370370371
MiddlePhalanxOutlineCorrect,16,ridge,0.8006872852233677,0.7828192771084337,7.183958407452903,0.7828192771084338,0.7387387387387387
MiddlePhalanxOutlineCorrect,17,extra_trees,0.8350515463917526,0.8168915662650602,0.3886460969286054,0.9223373493975904,0.7818181818181819
MiddlePhalanxOutlineCorrect,17,random_forest,0.8419243986254296,0.8248915662650602,0.40318016757337605,0.9155903614457832,0.7927927927927928
MiddlePhalanxOutlineCorrect,17,ridge,0.8281786941580757,0.812843373493976,6.193067592631813,0.8128433734939758,0.7787610619469026
MiddlePhalanxOutlineCorrect,18,extra_trees,0.8178694158075601,0.7988674698795181,0.3883122849242355,0.921012048192771,0.7579908675799086
MiddlePhalanxOutlineCorrect,18,random_forest,0.8178694158075601,0.8008433734939759,0.3874858681651009,0.9254457831325301,0.7623318385650224
MiddlePhalanxOutlineCorrect,18,ridge,0.8178694158075601,0.8087469879518072,6.564651648189722,0.8087469879518072,0.7782426778242678
MiddlePhalanxOutlineCorrect,19,extra_trees,0.845360824742268,0.832843373493976,0.3533855099365505,0.9445783132530121,0.8051948051948052
MiddlePhalanxOutlineCorrect,19,random_forest,0.8350515463917526,0.818867469879518,0.3715411753353888,0.9383373493975903,0.7857142857142857
MiddlePhalanxOutlineCorrect,19,ridge,0.8041237113402062,0.7878072289156627,7.060097055600267,0.7878072289156627,0.7466666666666667
MiddlePhalanxOutlineCorrect,20,extra_trees,0.8075601374570447,0.7868674698795181,0.3957027945257859,0.9136144578313253,0.7407407407407407
MiddlePhalanxOutlineCorrect,20,random_forest,0.8178694158075601,0.7978795180722892,0.4072273328728155,0.9044096385542169,0.7557603686635944
MiddlePhalanxOutlineCorrect,20,ridge,0.7766323024054983,0.7548192771084337,8.050987870421357,0.7548192771084337,0.6976744186046512
MiddlePhalanxOutlineCorrect,21,extra_trees,0.8178694158075601,0.7988674698795181,0.37823624128967565,0.9320481927710844,0.7579908675799086
MiddlePhalanxOutlineCorrect,21,random_forest,0.8178694158075601,0.7959036144578313,0.3922352230755992,0.9306265060240964,0.7511737089201878
MiddlePhalanxOutlineCorrect,21,ridge,0.8213058419243986,0.8087951807228915,6.440790296337085,0.8087951807228916,0.7758620689655172
MiddlePhalanxOutlineCorrect,22,extra_trees,0.8213058419243986,0.8028674698795181,0.39292248235968263,0.9184337349397591,0.7636363636363637
MiddlePhalanxOutlineCorrect,22,random_forest,0.8041237113402062,0.783855421686747,0.40745212580265455,0.9136867469879518,0.7373271889400922
MiddlePhalanxOutlineCorrect,22,ridge,0.7903780068728522,0.767855421686747,7.555542463010812,0.767855421686747,0.7136150234741784
MiddlePhalanxOutlineCorrect,23,extra_trees,0.7972508591065293,0.7709156626506024,0.38761053035925985,0.9358072289156626,0.7121951219512195
MiddlePhalanxOutlineCorrect,23,random_forest,0.8109965635738832,0.7898795180722892,0.40499472559460875,0.9236626506024096,0.7441860465116279
MiddlePhalanxOutlineCorrect,23,ridge,0.7972508591065293,0.7728915662650602,7.307819759305539,0.7728915662650602,0.7177033492822966
MiddlePhalanxOutlineCorrect,24,extra_trees,0.865979381443299,0.8489397590361445,0.34424112251071515,0.9516144578313254,0.8235294117647058
MiddlePhalanxOutlineCorrect,24,random_forest,0.872852233676976,0.8569397590361445,0.3648538630494202,0.944722891566265,0.8340807174887892
MiddlePhalanxOutlineCorrect,24,ridge,0.8625429553264605,0.850867469879518,4.95445407410545,0.8508674698795181,0.8275862068965517
MiddlePhalanxOutlineCorrect,25,extra_trees,0.8109965635738832,0.7869156626506024,0.39840282880028927,0.9144578313253012,0.7368421052631579
MiddlePhalanxOutlineCorrect,25,random_forest,0.7800687285223368,0.754867469879518,0.42623890218094007,0.898,0.6923076923076923
MiddlePhalanxOutlineCorrect,25,ridge,0.7869415807560137,0.7707710843373494,7.679403814863448,0.7707710843373494,0.7256637168141593
MiddlePhalanxOutlineCorrect,26,extra_trees,0.8247422680412371,0.8137831325301205,0.3629188597583101,0.9285542168674699,0.7829787234042553
MiddlePhalanxOutlineCorrect,26,random_forest,0.845360824742268,0.8338313253012049,0.3678922586004681,0.934168674698795,0.8068669527896996
MiddlePhalanxOutlineCorrect,26,ridge,0.8487972508591065,0.8398072289156626,5.449899481515995,0.8398072289156627,0.8151260504201681
MiddlePhalanxOutlineCorrect,27,extra_trees,0.8213058419243986,0.7999036144578313,0.3647057530224214,0.9375903614457831,0.7570093457943925
MiddlePhalanxOutlineCorrect,27,random_forest,0.8281786941580757,0.8098795180722892,0.38100028107584544,0.93055421686747,0.7727272727272727
MiddlePhalanxOutlineCorrect,27,ridge,0.8419243986254296,0.826867469879518,5.697622185221268,0.8268674698795181,0.7964601769911505
MiddlePhalanxOutlineCorrect,28,extra_trees,0.8384879725085911,0.8218795180722891,0.342684575884086,0.9497831325301204,0.7892376681614349
MiddlePhalanxOutlineCorrect,28,random_forest,0.8281786941580757,0.8098795180722892,0.3612140545579164,0.9475421686746989,0.7727272727272727
MiddlePhalanxOutlineCorrect,28,ridge,0.8384879725085911,0.823855421686747,5.821483537073904,0.823855421686747,0.7929515418502202
MiddlePhalanxOutlineCorrect,29,extra_trees,0.8178694158075601,0.8008433734939759,0.3764468306799101,0.9274457831325301,0.7623318385650224
MiddlePhalanxOutlineCorrect,29,random_forest,0.8350515463917526,0.818867469879518,0.3911255427948983,0.925566265060241,0.7857142857142857
MiddlePhalanxOutlineCorrect,29,ridge,0.8006872852233677,0.7808433734939759,7.183958407452903,0.7808433734939759,0.7339449541284404
MiddlePhalanxOutlineAgeGroup,0,extra_trees,0.5714285714285714,0.42904699370216615,0.9155686244912696,0.6318754276027003,0.5298510139391412
MiddlePhalanxOutlineAgeGroup,0,random_forest,0.6168831168831169,0.4737107797452625,0.9527899857147042,0.6107161928980112,0.5768367704182852
MiddlePhalanxOutlineAgeGroup,0,ridge,0.6233766233766234,0.48794091897540176,13.574882445251914,0.6142626262626263,0.5899650615591737
MiddlePhalanxOutlineAgeGroup,1,extra_trees,0.7402597402597403,0.7497846592674179,1.1610920574476893,0.8467474142019596,0.7414028972470531
MiddlePhalanxOutlineAgeGroup,1,random_forest,0.7402597402597403,0.7393423988251575,1.3798974003288424,0.8459242071060253,0.7394666736772
MiddlePhalanxOutlineAgeGroup,1,ridge,0.7532467532467533,0.699927984410743,8.893888498613325,0.7566915306915307,0.7332350986939028
MiddlePhalanxOutlineAgeGroup,2,extra_trees,0.7012987012987013,0.6253706684741167,0.9769015398114409,0.7860917567281205,0.6561986802224877
MiddlePhalanxOutlineAgeGroup,2,random_forest,0.7012987012987013,0.6382981727809314,0.783392093441033,0.786107781107781,0.6622856800868651
MiddlePhalanxOutlineAgeGroup,2,ridge,0.7142857142857143,0.62524005196419,10.298186682604902,0.6939052059052059,0.6691299277219455
MiddlePhalanxOutlineAgeGroup,3,extra_trees,0.6753246753246753,0.6445324634979808,0.7701236908405317,0.7708520873066327,0.674413796956185
MiddlePhalanxOutlineAgeGroup,3,random_forest,0.7077922077922078,0.6739141178796352,0.7752205117258466,0.7719587483223848,0.7061024301909335
MiddlePhalanxOutlineAgeGroup,3,ridge,0.7467532467532467,0.6861991301646474,9.127938195945253,0.748021756021756,0.7385052120654215
MiddlePhalanxOutlineAgeGroup,4,extra_trees,0.6818181818181818,0.6326569516224688,0.993368976508783,0.7549380013925469,0.6723600112394679
MiddlePhalanxOutlineAgeGroup,4,random_forest,0.6428571428571429,0.6074444350306419,0.7981200224597332,0.7519059122695486,0.6400159596601406
MiddlePhalanxOutlineAgeGroup,4,ridge,0.7077922077922078,0.6271745883814849,10.53223637993683,0.7028407148407148,0.6911237314492018
MiddlePhalanxOutlineAgeGroup,5,extra_trees,0.7467532467532467,0.6730209833658108,0.7384102657240478,0.794189023098114,0.7252625099101416
MiddlePhalanxOutlineAgeGroup,5,random_forest,0.7142857142857143,0.6488604592052868,0.780439875238942,0.7572917183826275,0.6940763318314338
MiddlePhalanxOutlineAgeGroup,5,ridge,0.7142857142857143,0.6254906944562117,10.2981866826049,0.6972074592074593,0.6827820148993121
MiddlePhalanxOutlineAgeGroup,6,extra_trees,0.7207792207792207,0.6939160947781637,1.161026321251928,0.8170793247156883,0.7058584272869987
MiddlePhalanxOutlineAgeGroup,6,random_forest,0.7142857142857143,0.690128215990285,0.9703948119182862,0.8114449893540803,0.6998999615707131
MiddlePhalanxOutlineAgeGroup,6,ridge,0.7532467532467533,0.6894857239684825,8.893888498613324,0.742935508935509,0.726172544053973
MiddlePhalanxOutlineAgeGroup,7,extra_trees,0.6688311688311688,0.6402432997260583,0.7884481321556853,0.7748576574940211,0.6522283337271627
MiddlePhalanxOutlineAgeGroup,7,random_forest,0.7077922077922078,0.6629705724533311,0.7825776329360147,0.7700374877647606,0.6869078606541256
MiddlePhalanxOutlineAgeGroup,7,ridge,0.7272727272727273,0.6537003304244684,9.83008728794104,0.7120854700854701,0.7008273208273208
MiddlePhalanxOutlineAgeGroup,8,extra_trees,0.6688311688311688,0.6143882911124291,1.6424231078497082,0.7515088043269861,0.64252142715576
MiddlePhalanxOutlineAgeGroup,8,random_forest,0.6883116883116883,0.6414153181394561,1.4399105623690847,0.7669265179265179,0.669751252870341
MiddlePhalanxOutlineAgeGroup,8,ridge,0.7207792207792207,0.6317638171086447,10.06413698527297,0.7023014763014762,0.6809354710020015
MiddlePhalanxOutlineAgeGroup,9,extra_trees,0.6623376623376623,0.6185574289022565,0.998541706921631,0.7495052725052725,0.6518934376319776
MiddlePhalanxOutlineAgeGroup,9,random_forest,0.7272727272727273,0.6825418678866955,0.9939904749033157,0.7637766778675871,0.7221097301742463
MiddlePhalanxOutlineAgeGroup,9,ridge,0.7272727272727273,0.6539509729164902,9.830087287941042,0.7255679875679875,0.7104835416156171
MiddlePhalanxOutlineAgeGroup,10,extra_trees,0.7207792207792207,0.683724476827925,0.9388647811458058,0.8033441709805347,0.709488000180439
MiddlePhalanxOutlineAgeGroup,10,random_forest,0.7012987012987013,0.6619185800220283,0.9607361504197122,0.7738175460902734,0.6862112654301661
MiddlePhalanxOutlineAgeGroup,10,ridge,0.7467532467532467,0.6859484876726256,9.127938195945253,0.7416907536907537,0.7310178836778045
MiddlePhalanxOutlineAgeGroup,11,extra_trees,0.7337662337662337,0.7121847552882036,0.9531700384324826,0.8267823994187631,0.7282381849125745
MiddlePhalanxOutlineAgeGroup,11,random_forest,0.7532467532467533,0.7210631477872859,1.3555008259174874,0.8283973299427845,0.7480875793329737
MiddlePhalanxOutlineAgeGroup,11,ridge,0.7337662337662337,0.6888149905391284,9.596037590609113,0.736993006993007,0.7234437394515008
MiddlePhalanxOutlineAgeGroup,12,extra_trees,0.7337662337662337,0.6885643480471066,0.7450196048986494,0.8303135450408179,0.7152768001664436
MiddlePhalanxOutlineAgeGroup,12,random_forest,0.7467532467532467,0.7013612358439945,0.9352914871123316,0.8394621842803661,0.7298578046098932
MiddlePhalanxOutlineAgeGroup,12,ridge,0.7662337662337663,0.6789128470162953,8.425789103949464,0.7484537684537684,0.7263947665373092
MiddlePhalanxOutlineAgeGroup,13,extra_trees,0.7532467532467533,0.7180766189386879,0.7198721097671186,0.8357813600540873,0.7394198266752472
MiddlePhalanxOutlineAgeGroup,13,random_forest,0.7662337662337663,0.7308735067355757,0.7386444676517179,0.8291750169022897,0.754182376763022
MiddlePhalanxOutlineAgeGroup,13,ridge,0.7597402597402597,0.7062011070631761,8.659838801281392,0.7532665112665112,0.7383453948836477
MiddlePhalanxOutlineAgeGroup,14,extra_trees,0.7142857142857143,0.6620386060041232,0.9802363493353182,0.7705126893308711,0.7035495622662693
MiddlePhalanxOutlineAgeGroup,14,random_forest,0.6818181818181818,0.6378780818435991,1.0193523976072854,0.7519565081383264,0.6716702288052753
MiddlePhalanxOutlineAgeGroup,14,ridge,0.7077922077922078,0.6217028156683329,10.53223637993683,0.6943014763014762,0.6734200205734859
MiddlePhalanxOutlineAgeGroup,15,extra_trees,0.7207792207792207,0.6680610861645344,0.926614506077462,0.8005674123855944,0.7027396109688705
MiddlePhalanxOutlineAgeGroup,15,random_forest,0.7272727272727273,0.6770700951735434,0.7286146128107187,0.7794943036761218,0.712111874320675
