Series length,Number of samples,Estimator,Runtime_single,Runtime_multi,Speedup
512,10,moment_quant_exact_intervals,0.0103417499999522,0.0104277499995077,0.9917527750895868
512,30,moment_quant_exact_intervals,0.0146933750002062,0.014828542000032,0.9908846736364567
512,100,moment_quant_exact_intervals,0.029857125000035,0.030950832999224,0.9646630512588653
512,300,moment_quant_exact_intervals,0.0728611250001449,0.0762205839964735,0.9559245177590868
512,1000,moment_quant_exact_intervals,0.2385761249997813,0.241732583999692,0.9869423519672685
512,3000,moment_quant_exact_intervals,0.7802893329999279,0.7832439580015489,0.9962277078917279
512,10000,moment_quant_exact_intervals,2.797199874999933,2.7967545829997107,1.000159217402531
768,1,moment_quant_exact_intervals,0.0082264590000704,0.0083022079998045,0.9908760416824195
768,3,moment_quant_exact_intervals,0.0094347090007431,0.0095034580008359,0.9927658963624868
768,10,moment_quant_exact_intervals,0.0119499170004928,0.0121182080001744,0.9861125506610235
768,30,moment_quant_exact_intervals,0.0202206670001032,0.0197260829991137,1.0250725904890354
768,100,moment_quant_exact_intervals,0.0463721249998343,0.0466027920010674,0.9950503609048184
768,300,moment_quant_exact_intervals,0.1237244579997423,0.1272228339985304,0.9725019802747947
768,1000,moment_quant_exact_intervals,0.4213658749995375,0.4234469999973953,0.9950852763206006
768,3000,moment_quant_exact_intervals,1.3744615409996186,1.3989216670015594,0.982515013828924
768,10000,moment_quant_exact_intervals,4.968458250000367,5.0098418749985285,0.9917395346937624
1024,1,moment_quant_exact_intervals,0.0084508330000971,0.0084921249981562,0.9951376130158158
1024,3,moment_quant_exact_intervals,0.0100417920002655,0.01004599999942,0.9995811269007822
1024,10,moment_quant_exact_intervals,0.0137274159997105,0.0138445409975247,0.9915399869280505
1024,30,moment_quant_exact_intervals,0.0249815829993167,0.0250912089977646,0.9956309001109646
1024,100,moment_quant_exact_intervals,0.0629827089996979,0.0629439589974936,1.000615627024761
1024,300,moment_quant_exact_intervals,0.1745812079998359,0.1763790420009172,0.9898069862457244
1024,1000,moment_quant_exact_intervals,0.588736166999297,0.5824133339992841,1.0108562641528065
1024,3000,moment_quant_exact_intervals,1.8942426670000712,1.9247742920015296,0.9841375556976557
1024,10000,moment_quant_exact_intervals,6.681893291999586,6.737228082998627,0.9917867125296413
1536,1,moment_quant_exact_intervals,0.0088417920005667,0.0088657090018386,0.9973023024704579
1536,3,moment_quant_exact_intervals,0.0111807499997667,0.0113510829978622,0.9849941192283082
1536,10,moment_quant_exact_intervals,0.0173318749993995,0.0172577500015904,1.0042951716070907
1536,30,moment_quant_exact_intervals,0.0359165420004501,0.0358479579990671,1.001913191300458
1536,100,moment_quant_exact_intervals,0.0987513339996439,0.0968105830033891,1.020046888842585
1536,300,moment_quant_exact_intervals,0.2834692090000317,0.2883229160033806,0.9831657258790626
1536,1000,moment_quant_exact_intervals,0.9968873750003696,1.010227582999505,0.9867948487809781
1536,3000,moment_quant_exact_intervals,3.163556499999686,3.2067692919990805,0.9865245086052149
1536,10000,moment_quant_exact_intervals,11.022191874999407,11.071145750000142,0.9955782467229525
2048,1,moment_quant_exact_intervals,0.0092055410004832,0.0092802079998364,0.9919541674761475
2048,3,moment_quant_exact_intervals,0.012412582998877,0.0124877910020586,0.9939774774282176
2048,10,moment_quant_exact_intervals,0.0217176249989279,0.0213902499999676,1.015304870160975
2048,30,moment_quant_exact_intervals,0.046147082999596,0.0468395839998265,0.9852154750086366
2048,100,moment_quant_exact_intervals,0.1343147090010461,0.1393404999980703,0.9639315848795305
2048,300,moment_quant_exact_intervals,0.4040489160015568,0.4055437500028347,0.9963140006441538
2048,1000,moment_quant_exact_intervals,1.425940499999342,1.4445602080013489,0.9871104659405172
2048,3000,moment_quant_exact_intervals,4.426026499999352,4.439754499999253,0.9969079371393389
2048,10000,moment_quant_exact_intervals,15.401982334000422,15.443442749998212,0.9973153385116933
4096,1,moment_quant_exact_intervals,0.0108486249991983,0.0108924999985902,0.9959719991372432
4096,3,moment_quant_exact_intervals,0.0174965419992076,0.017580125000677,0.9952455968620143
4096,10,moment_quant_exact_intervals,0.0366082500004267,0.0367792499964707,0.9953506393942126
4096,30,moment_quant_exact_intervals,0.0937809580009343,0.0918965000018943,1.0205063087168844
4096,100,moment_quant_exact_intervals,0.2941056250001566,0.2952913330009323,0.9959846163152646
4096,300,moment_quant_exact_intervals,0.9162476660003448,0.9292257499982952,0.9860334434361357
4096,1000,moment_quant_exact_intervals,3.161145124999166,3.189414249998663,0.9911365778216145
4096,3000,moment_quant_exact_intervals,9.80394250000063,9.849751457997629,0.9953492270142712
4096,10000,moment_quant_exact_intervals,33.78823029200066,33.833697916001256,0.9986561438210663
8192,1,moment_quant_exact_intervals,0.0144586250007705,0.0145715830003609,0.9922480625757955
8192,3,moment_quant_exact_intervals,0.0294625830010772,0.0288808329969469,1.0201431172082813
8192,10,moment_quant_exact_intervals,0.0710666660015704,0.0731161250005243,0.9719698083160286
8192,30,moment_quant_exact_intervals,0.1957966670015594,0.1966950829992129,0.9954324430282933
8192,100,moment_quant_exact_intervals,0.6452955419990758,0.6625755419991037,0.9739199549263602
8192,300,moment_quant_exact_intervals,2.017098416999943,2.0433557910000673,0.987149876631483
8192,1000,moment_quant_exact_intervals,6.908009875000062,6.947443375000148,0.9943240271461607
8192,3000,moment_quant_exact_intervals,21.29865166700256,21.30282016700221,0.9998043216829052
16,1,moment_quant_exact_samples,8.97090000080425e-05,0.0006544590032717,0.1370735211213828
16,3,moment_quant_exact_samples,0.0001507079999782,0.0006549159988935,0.2301180612976712
16,10,moment_quant_exact_samples,0.0003234580000253,0.0007873329996073,0.4108274391987024
16,30,moment_quant_exact_samples,0.000847791999945,0.0009393750005983,0.9025064531257808
16,100,moment_quant_exact_samples,0.0028755419999697,0.0014504579994536,1.9825062160041458
16,300,moment_quant_exact_samples,0.0083075830000325,0.0026522500011196,3.1322774989256676
16,1000,moment_quant_exact_samples,0.0264803329999949,0.007367250000243,3.59433072029882
16,3000,moment_quant_exact_samples,0.0794945000000098,0.0204765840026084,3.8822149236358676
16,10000,moment_quant_exact_samples,0.2667880000000195,0.0673796670016599,3.9594734119633923
32,1,moment_quant_exact_samples,0.0001230829999485,0.0006521670002257,0.18872926705261658
32,3,moment_quant_exact_samples,0.0002578329999778,0.0007290419998753,0.35366000864408553
32,10,moment_quant_exact_samples,0.0007163330000139,0.0008817499983706,0.8123992076411946
32,30,moment_quant_exact_samples,0.001931208999963,0.0012592909988597,1.5335684934711105
32,100,moment_quant_exact_samples,0.006705624999995,0.0022900000003573,2.9282205235584047
32,300,moment_quant_exact_samples,0.0186360420000255,0.0052662079979199,3.538797177663046
32,1000,moment_quant_exact_samples,0.0622652499999958,0.0163596250022237,3.806031616955299
32,3000,moment_quant_exact_samples,0.1882590829999344,0.0467074159969342,4.030603684269141
32,10000,moment_quant_exact_samples,0.6458472499998607,0.1546930000004067,4.175025696044182
64,1,moment_quant_exact_samples,0.0001901250000173,0.0007472500001313,0.2544329206877122
64,3,moment_quant_exact_samples,0.0004619169999386,0.0008184590005839,0.5643740243665987
64,10,moment_quant_exact_samples,0.0014800830001604,0.0010911669996858,1.3564220697533813
64,30,moment_quant_exact_samples,0.0041833749999113,0.0017263330009882,2.423272333620815
64,100,moment_quant_exact_samples,0.0141666659999373,0.0041956669992941,3.37649913644738
64,300,moment_quant_exact_samples,0.04189324999993,0.0116627089992107,3.5920685325137773
64,1000,moment_quant_exact_samples,0.1405964169998697,0.0353766250009357,3.9742744537148744
64,3000,moment_quant_exact_samples,0.4251420420000613,0.1047647499981394,4.058063824021073
64,10000,moment_quant_exact_samples,1.4186717499999304,0.3237806249999266,4.381583209311095
128,1,moment_quant_exact_samples,0.0002742910000961,0.0008584999995946,0.3195002914684047
128,3,moment_quant_exact_samples,0.0006613330001528,0.0008769579981162,0.7541216358975167
128,10,moment_quant_exact_samples,0.0021077500000501,0.0012496250019466,1.6867060092161712
128,30,moment_quant_exact_samples,0.0063587909999114,0.0022164580004755,2.868897582786247
128,100,moment_quant_exact_samples,0.0202603329998964,0.0055608750008104,3.643371411323544
128,300,moment_quant_exact_samples,0.0627717499996833,0.016088459000457,3.901663297765202
128,1000,moment_quant_exact_samples,0.208647708999706,0.0513832500000717,4.06061720501165
128,3000,moment_quant_exact_samples,0.6190804169996227,0.1414782080028089,4.3758005260239905
128,10000,moment_quant_exact_samples,2.053383124999982,0.4634667079990322,4.430486784833464
192,1,moment_quant_exact_samples,0.0003257079997638,0.0009208749979734,0.3536940415155112
192,3,moment_quant_exact_samples,0.0008689579999554,0.001005541998893,0.8641687775468702
192,10,moment_quant_exact_samples,0.0027031670001633,0.0013421250005194,2.014094811673413
192,30,moment_quant_exact_samples,0.0079124579997369,0.0026167500000155,3.02377300074139
192,100,moment_quant_exact_samples,0.0263372089998483,0.006816750003054,3.86360200800218
192,300,moment_quant_exact_samples,0.078947916999823,0.0193961250006395,4.070293267197445
192,1000,moment_quant_exact_samples,0.2612595420000616,0.062272084000142,4.195452042354417
192,3000,moment_quant_exact_samples,0.7944187909997709,0.1790647919988259,4.436487944570252
192,10000,moment_quant_exact_samples,2.6868536659999336,0.5806221659986477,4.627542356015033
256,1,moment_quant_exact_samples,0.0003884160000779,0.0009891250010696,0.39268646496437015
256,3,moment_quant_exact_samples,0.0010410830000182,0.000991167002212,1.0503608349499145
256,10,moment_quant_exact_samples,0.0032241250000879,0.0013547079979616,2.3799409208029862
256,30,moment_quant_exact_samples,0.0099151250001341,0.0030728340025234,3.2267037503463696
256,100,moment_quant_exact_samples,0.0313442910000958,0.008962750001956,3.49717341142566
256,300,moment_quant_exact_samples,0.0948135419998834,0.0244916670017119,3.8712571909970928
256,1000,moment_quant_exact_samples,0.3197112910002033,0.0761816249978437,4.196698232798954
256,3000,moment_quant_exact_samples,0.9652397919999204,0.2170490409989725,4.44710461542417
256,10000,moment_quant_exact_samples,3.2972264999998515,0.7204381660012587,4.576696038052614
384,1,moment_quant_exact_samples,0.0005091250000077,0.0010598750013741,0.4803632497677866
384,3,moment_quant_exact_samples,0.0013922919997639,0.0011506249975354,1.2100310724572667
384,10,moment_quant_exact_samples,0.0045849580001231,0.0016846250000526,2.7216490316717024
384,30,moment_quant_exact_samples,0.0134102090000851,0.0038347500012605,3.4970230121069434
384,100,moment_quant_exact_samples,0.0448853749999216,0.0115487910006777,3.8865864831468215
384,300,moment_quant_exact_samples,0.1329013330000634,0.0319743330001074,4.156500559358564
384,1000,moment_quant_exact_samples,0.4458646670000235,0.0997437499972875,4.470101304714818
384,3000,moment_quant_exact_samples,1.3576232089999394,0.2912999580003088,4.660567815799343
384,10000,moment_quant_exact_samples,4.6031177079999,0.9715507079999952,4.737907831363469
512,1,moment_quant_exact_samples,0.0006490840000878,0.0011980000017501,0.5418063431883011
512,3,moment_quant_exact_samples,0.0017919580000125,0.0013325420004548,1.3447666185387779
512,10,moment_quant_exact_samples,0.0058848339999713,0.0020428749994607,2.880662792155585
512,30,moment_quant_exact_samples,0.0174703329998919,0.0048422079998999,3.6079270036010542
512,100,moment_quant_exact_samples,0.0587630420000095,0.0145646249984565,4.034641606374141
512,300,moment_quant_exact_samples,0.1767022920003,0.041320333002659,4.276400482758187
512,1000,moment_quant_exact_samples,0.5907304160000422,0.1257748339994577,4.696729840268278
512,3000,moment_quant_exact_samples,1.7977261250002812,0.3610404579994792,4.9792927223764885
512,10000,moment_quant_exact_samples,5.917101916999854,1.2183416250009032,4.856685346357979
768,1,moment_quant_exact_samples,0.0009397919993716,0.0014973750003264,0.6276263455492063
768,3,moment_quant_exact_samples,0.0026789160001499,0.0016321249968314,1.6413669328946836
768,10,moment_quant_exact_samples,0.0088079999995898,0.0028424590018403,3.09872543241159
768,30,moment_quant_exact_samples,0.0268861659997128,0.0068877920020895,3.9034520774664125
768,100,moment_quant_exact_samples,0.0884557910003422,0.0216875840014836,4.078637389683015
768,300,moment_quant_exact_samples,0.2658167079998748,0.0599299169989535,4.435459304983127
768,1000,moment_quant_exact_samples,0.8904515000003812,0.1807731660010176,4.925794683461863
768,3000,moment_quant_exact_samples,2.7105196250004155,0.5361269589993753,5.055742076577003
768,10000,moment_quant_exact_samples,9.033939750000172,1.798873250001634,5.021999048566633
1024,1,moment_quant_exact_samples,0.0012519169995357,0.0018248340020363,0.6860443186277261
1024,3,moment_quant_exact_samples,0.0036266670003897,0.0020311250009399,1.7855459406543002
1024,10,moment_quant_exact_samples,0.011990957999842,0.0034142500007874,3.512032802834188
1024,30,moment_quant_exact_samples,0.0362931250001565,0.008922832999815,4.067444162734972
1024,100,moment_quant_exact_samples,0.1208187499996711,0.0276818750025995,4.3645435863114574
1024,300,moment_quant_exact_samples,0.3611793340005533,0.0767415829977835,4.706435805617733
1024,1000,moment_quant_exact_samples,1.2088314579996222,0.2388489160002791,5.06107156876613
1024,3000,moment_quant_exact_samples,3.662050249999993,0.7008709590008948,5.224999271221505
1024,10000,moment_quant_exact_samples,12.258287209000628,2.3618926250019285,5.190027302359106
1536,1,moment_quant_exact_samples,0.0019332080000822,0.0024755839986028,0.780909878708736
1536,3,moment_quant_exact_samples,0.005675374999555,0.002790124999592,2.0340934547322824
1536,10,moment_quant_exact_samples,0.0186687909999818,0.0049300830032734,3.7867092678939454
1536,30,moment_quant_exact_samples,0.0561900419997982,0.0137196659998153,4.095583813815486
1536,100,moment_quant_exact_samples,0.1882647080001334,0.0405314999989059,4.6448986098519764
1536,300,moment_quant_exact_samples,0.5622675829999935,0.1108930410009634,5.070359491675485
1536,1000,moment_quant_exact_samples,1.869920624999395,0.3590387500007637,5.2081303898128475
1536,3000,moment_quant_exact_samples,5.664887500000077,1.0688624169997638,5.299922057228932
1536,10000,moment_quant_exact_samples,19.01841845799936,3.608230041998467,5.270844219085807
2048,1,moment_quant_exact_samples,0.0026235830009682,0.0032821659988258,0.7993450062875525
2048,3,moment_quant_exact_samples,0.0077882499990664,0.0035294590015837,2.206641299862597
2048,10,moment_quant_exact_samples,0.0257406249984342,0.0069310409999161,3.7138180251344335
2048,30,moment_quant_exact_samples,0.0773433750000549,0.0172000829988974,4.496686150003634
2048,100,moment_quant_exact_samples,0.2579409160007344,0.0553177920010057,4.662892474017128
2048,300,moment_quant_exact_samples,0.7766300000002957,0.1521785000004456,5.1034147399141245
2048,1000,moment_quant_exact_samples,2.5986978329983685,0.4831104170007165,5.379097079155953
2048,3000,moment_quant_exact_samples,7.796897542000806,1.4558908330000122,5.35541358271657
2048,10000,moment_quant_exact_samples,26.072505042000557,4.8771589579992,5.345838687344427
4096,1,moment_quant_exact_samples,0.0056378330009465,0.0063576249995094,0.8867828790439127
4096,3,moment_quant_exact_samples,0.0167335419992014,0.0074770409992197,2.237989868043749
4096,10,moment_quant_exact_samples,0.0562675000001036,0.013784000002488,4.0820879273032045
4096,30,moment_quant_exact_samples,0.1696031250012311,0.0367012919996341,4.621175870400474
4096,100,moment_quant_exact_samples,0.5673674589997972,0.110149125001044,5.150903005306849
4096,300,moment_quant_exact_samples,1.7080009589990368,0.3092199579987209,5.5235792995163076
4096,1000,moment_quant_exact_samples,5.715528332999384,1.0441352909983834,5.4739346349784785
4096,3000,moment_quant_exact_samples,17.183061374998942,3.13258504100304,5.485265731045247
4096,10000,moment_quant_exact_samples,57.40032683299978,10.56486437499916,5.43313428318424
8192,1,moment_quant_exact_samples,0.012370207999993,0.0140877090016147,0.8780851449000796
8192,3,moment_quant_exact_samples,0.0376333330004854,0.016844416000822,2.234172618311547
8192,10,moment_quant_exact_samples,0.1242378749993804,0.0322972909998497,3.8466964613211228
8192,30,moment_quant_exact_samples,0.3741015420000622,0.075208541999018,4.974189527633003
8192,100,moment_quant_exact_samples,1.2485905829998956,0.2325899169991316,5.368205978613241
8192,300,moment_quant_exact_samples,3.7390282500000462,0.681376625001576,5.487461871753228
8192,1000,moment_quant_exact_samples,12.500260041999354,2.282117292001203,5.477483600782761
8192,3000,moment_quant_exact_samples,37.58903291699971,6.975390166997386,5.388807223263932
