Series length,Number of samples,Estimator,Run,Threads,Runtime
1024,1,moment_quant_exact_intervals,5,8,0.008622124998510117
1024,1,moment_quant_approx_intervals,1,8,0.02879200000097626
1024,1,moment_quant_exact_samples,0,8,0.001869542000349611
1024,1,moment_quant_exact_samples,7,8,0.001893833999929484
1024,1,moment_quant_exact_intervals,4,8,0.008556958000554005
1024,1,moment_quant_approx_intervals,7,8,0.028903166003146907
1024,1,moment_quant_approx_intervals,5,8,0.02918445899922517
1024,2,moment_quant_approx_intervals,0,8,0.030706959001690848
1024,2,moment_quant_approx_intervals,6,8,0.029895250001573004
1024,2,moment_quant_exact_samples,8,8,0.0019348749992786907
1024,2,moment_quant_exact_intervals,2,8,0.009603250000509433
1024,2,moment_quant_approx_intervals,9,8,0.03003487499881885
1024,2,moment_quant_approx_intervals,5,8,0.02999229099805234
1024,2,moment_quant_exact_samples,0,8,0.001948624998476589
1024,2,moment_quant_exact_intervals,3,8,0.009663791999628302
1024,2,moment_quant_approx_intervals,8,8,0.03110766700046952
1024,2,moment_quant_approx_samples,6,8,0.026376041998446453
1024,2,moment_quant_exact_intervals,4,8,0.009569042002112838
1024,2,moment_quant_exact_samples,1,8,0.0018787080007314216
1024,2,moment_quant_exact_intervals,1,8,0.009493333000136772
1024,2,moment_quant_exact_samples,6,8,0.0019650840004032943
1024,2,moment_quant_approx_samples,2,8,0.026334500002121786
1024,2,moment_quant_approx_intervals,3,8,0.030170458001521183
1024,2,moment_quant_exact_samples,2,8,0.0019829170014418196
1024,2,moment_quant_approx_samples,5,8,0.026273749997926643
1024,2,moment_quant_exact_samples,7,8,0.0019491669991111849
1024,2,moment_quant_exact_samples,9,8,0.001968416003364837
1024,2,moment_quant_exact_samples,3,8,0.001986791998206172
1024,2,moment_quant_exact_samples,5,8,0.001917624998895917
1024,2,moment_quant_approx_intervals,7,8,0.029965041001560166
1024,2,moment_quant_exact_intervals,0,8,0.00963166599831311
1024,2,moment_quant_exact_intervals,8,8,0.009852499999396969
1024,2,moment_quant_exact_intervals,7,8,0.009805541998503031
1024,2,moment_quant_approx_samples,3,8,0.02707208300125785
1024,2,moment_quant_exact_intervals,6,8,0.009731457997986581
1024,2,moment_quant_approx_samples,8,8,0.026431041998876026
1024,2,moment_quant_exact_intervals,9,8,0.009572875002049841
1024,2,moment_quant_approx_samples,4,8,0.026354124998761108
1024,2,moment_quant_approx_intervals,1,8,0.030259291001129895
1024,2,moment_quant_exact_intervals,5,8,0.009618874999432592
1024,2,moment_quant_exact_samples,4,8,0.0021587080009339843
1024,2,moment_quant_approx_samples,1,8,0.026429833000293
1024,2,moment_quant_approx_samples,9,8,0.026407958001072984
1024,2,moment_quant_approx_samples,0,8,0.026499125000555068
1024,2,moment_quant_approx_intervals,4,8,0.03004716700161225
1024,2,moment_quant_approx_intervals,2,8,0.029932541998277884
1024,2,moment_quant_approx_samples,7,8,0.026290750000043772
1024,3,moment_quant_approx_samples,0,8,0.026763708003272768
1024,3,moment_quant_approx_samples,7,8,0.026633875000698026
1024,3,moment_quant_exact_samples,9,8,0.003223040999728255
1024,3,moment_quant_exact_samples,4,8,0.0021015829988755286
1024,3,moment_quant_exact_samples,6,8,0.0020571249988279305
1024,3,moment_quant_exact_intervals,6,8,0.01012845799778006
1024,3,moment_quant_approx_intervals,2,8,0.030664207999507198
1024,3,moment_quant_exact_intervals,3,8,0.01015683299920056
1024,3,moment_quant_exact_intervals,2,8,0.010065208000014536
1024,3,moment_quant_exact_intervals,5,8,0.010045999999420019
1024,3,moment_quant_exact_samples,0,8,0.0020952500017301645
1024,3,moment_quant_exact_intervals,4,8,0.010299582998413825
1024,3,moment_quant_approx_intervals,1,8,0.03080358300212538
1024,3,moment_quant_approx_samples,2,8,0.026880582998273894
1024,3,moment_quant_approx_samples,9,8,0.026698000001488253
1024,3,moment_quant_approx_intervals,9,8,0.030588292000174988
1024,3,moment_quant_approx_intervals,5,8,0.0311949579991051
1024,3,moment_quant_approx_intervals,0,8,0.03164662500057602
1024,3,moment_quant_exact_samples,8,8,0.0020311250009399373
1024,3,moment_quant_approx_intervals,3,8,0.031429082999238744
1024,3,moment_quant_approx_samples,4,8,0.02664362500217976
1024,3,moment_quant_exact_intervals,7,8,0.010200625001743902
1024,3,moment_quant_exact_samples,1,8,0.0020465419984248
1024,3,moment_quant_approx_intervals,8,8,0.03044170799694257
1024,3,moment_quant_approx_samples,3,8,0.02683408399752807
1024,3,moment_quant_exact_samples,5,8,0.0021007499999541324
1024,3,moment_quant_approx_intervals,4,8,0.030591917002311675
1024,3,moment_quant_exact_samples,2,8,0.003279708998888964
1024,3,moment_quant_exact_intervals,1,8,0.010128666999662528
1024,3,moment_quant_exact_samples,7,8,0.0021222089999355376
1024,3,moment_quant_approx_samples,6,8,0.026716084001236595
1024,3,moment_quant_approx_intervals,6,8,0.0304857089977304
1024,3,moment_quant_exact_intervals,9,8,0.010179958000662737
1024,3,moment_quant_approx_intervals,7,8,0.030454957999609178
1024,3,moment_quant_exact_intervals,8,8,0.010127582998393336
1024,3,moment_quant_exact_intervals,0,8,0.010077707996970275
1024,3,moment_quant_approx_samples,8,8,0.026706750002631452
1024,3,moment_quant_exact_samples,3,8,0.0020953339990228415
1024,3,moment_quant_approx_samples,1,8,0.02665925000110292
1024,3,moment_quant_approx_samples,5,8,0.026610832999722334
1024,4,moment_quant_approx_samples,8,8,0.027702457999112085
1024,4,moment_quant_exact_intervals,4,8,0.010801333999552298
1024,4,moment_quant_exact_intervals,3,8,0.010707540997827891
1024,4,moment_quant_exact_intervals,0,8,0.010632082998199621
1024,4,moment_quant_exact_samples,9,8,0.0020336660018074326
1024,4,moment_quant_approx_samples,9,8,0.026694083997426787
1024,4,moment_quant_approx_intervals,0,8,0.030734750002011424
1024,4,moment_quant_approx_samples,0,8,0.026695915999880526
1024,4,moment_quant_approx_samples,5,8,0.0277617920000921
1024,4,moment_quant_exact_samples,5,8,0.002936000000772765
1024,4,moment_quant_approx_samples,2,8,0.027667833001032704
1024,4,moment_quant_exact_intervals,6,8,0.010767833002319094
1024,4,moment_quant_approx_intervals,8,8,0.030699374998221174
1024,4,moment_quant_exact_samples,8,8,0.002205207998486003
1024,4,moment_quant_approx_samples,6,8,0.026634042002115166
1024,4,moment_quant_approx_intervals,3,8,0.031350666002254
1024,4,moment_quant_approx_samples,3,8,0.02667512499829172
1024,4,moment_quant_exact_samples,7,8,0.00213104200156522
1024,4,moment_quant_approx_samples,1,8,0.026853790997847682
1024,4,moment_quant_exact_samples,2,8,0.0032111660002556164
1024,4,moment_quant_approx_samples,4,8,0.0267351670008793
1024,4,moment_quant_approx_intervals,9,8,0.03213658299864619
1024,4,moment_quant_exact_samples,1,8,0.003313209002953954
1024,4,moment_quant_exact_intervals,5,8,0.010749291999673005
1024,4,moment_quant_approx_samples,7,8,0.026886084000580013
1024,4,moment_quant_exact_samples,3,8,0.0021929159993305802
1024,4,moment_quant_approx_intervals,4,8,0.030841750001854962
1024,4,moment_quant_approx_intervals,7,8,0.031190833000437124
1024,4,moment_quant_exact_samples,0,8,0.0032299169979523867
1024,4,moment_quant_exact_samples,4,8,0.002057792000414338
1024,4,moment_quant_exact_samples,6,8,0.002054667002084898
1024,4,moment_quant_exact_intervals,8,8,0.010758041000372032
1024,4,moment_quant_exact_intervals,1,8,0.010630041997501394
1024,4,moment_quant_approx_intervals,5,8,0.03064641599848983
1024,4,moment_quant_approx_intervals,6,8,0.030518750001647277
1024,4,moment_quant_exact_intervals,9,8,0.010630500000843313
1024,4,moment_quant_exact_intervals,2,8,0.010634625003149267
1024,4,moment_quant_approx_intervals,2,8,0.03060883400030434
1024,4,moment_quant_exact_intervals,7,8,0.010703166997700464
1024,4,moment_quant_approx_intervals,1,8,0.030573915999411838
1024,8,moment_quant_approx_samples,8,8,0.028402749998349464
1024,8,moment_quant_approx_samples,7,8,0.027687042002071394
1024,8,moment_quant_exact_samples,0,8,0.0030848330025037285
1024,8,moment_quant_approx_intervals,7,8,0.03138470799967763
1024,8,moment_quant_approx_samples,6,8,0.029003375002503162
1024,8,moment_quant_exact_samples,9,8,0.00281604199699359
1024,8,moment_quant_exact_intervals,1,8,0.013359084001422161
1024,8,moment_quant_approx_samples,2,8,0.0273217920002935
1024,8,moment_quant_exact_intervals,7,8,0.01324137499977951
1024,8,moment_quant_exact_intervals,6,8,0.01335612500042771
1024,8,moment_quant_approx_intervals,2,8,0.03180449999854318
1024,8,moment_quant_approx_samples,3,8,0.027656792000925634
1024,8,moment_quant_exact_samples,4,8,0.004163083001913037
1024,8,moment_quant_approx_intervals,3,8,0.03140941699894029
1024,8,moment_quant_exact_intervals,0,8,0.012818958999559982
1024,8,moment_quant_exact_intervals,8,8,0.012720124999759719
1024,8,moment_quant_approx_intervals,8,8,0.03134495899939793
1024,8,moment_quant_exact_intervals,2,8,0.01276420800058986
1024,8,moment_quant_approx_intervals,1,8,0.031352375001006294
1024,8,moment_quant_exact_samples,1,8,0.002910416998929577
1024,8,moment_quant_approx_intervals,4,8,0.03209824999794364
1024,8,moment_quant_exact_samples,2,8,0.0040704160019231495
1024,8,moment_quant_approx_samples,1,8,0.027317916999891168
1024,8,moment_quant_exact_intervals,4,8,0.013256292000733083
1024,8,moment_quant_exact_intervals,3,8,0.01310820900107501
1024,8,moment_quant_approx_intervals,5,8,0.032040958001744
1024,8,moment_quant_exact_samples,5,8,0.0032226670009549707
1024,8,moment_quant_exact_samples,8,8,0.003118749998975545
1024,8,moment_quant_approx_intervals,9,8,0.03166870899804053
1024,8,moment_quant_exact_intervals,9,8,0.012896708001790103
1024,8,moment_quant_approx_intervals,0,8,0.03186304100017878
1024,8,moment_quant_approx_samples,9,8,0.028310875000897795
1024,8,moment_quant_exact_samples,3,8,0.0028260420003789477
1024,8,moment_quant_approx_samples,0,8,0.027159500001289416
1024,8,moment_quant_exact_samples,7,8,0.004650041999411769
1024,8,moment_quant_exact_intervals,5,8,0.012902666996524204
1024,8,moment_quant_exact_samples,6,8,0.004241667000314919
1024,8,moment_quant_approx_intervals,6,8,0.0319795420000446
1024,8,moment_quant_approx_samples,4,8,0.027264833999652183
1024,8,moment_quant_approx_samples,5,8,0.02829816699886578
1024,10,moment_quant_approx_intervals,8,8,0.03209783399870503
1024,10,moment_quant_exact_intervals,6,8,0.014061834001040552
1024,10,moment_quant_exact_intervals,2,8,0.013860584000212839
1024,10,moment_quant_exact_intervals,3,8,0.014067042000533547
1024,10,moment_quant_approx_samples,0,8,0.027677332996972837
1024,10,moment_quant_approx_samples,5,8,0.02757249999922351
1024,10,moment_quant_exact_intervals,0,8,0.013993916996696498
1024,10,moment_quant_exact_intervals,8,8,0.013844540997524746
1024,10,moment_quant_approx_intervals,9,8,0.03182308400209877
1024,10,moment_quant_approx_samples,1,8,0.027466749997984152
1024,10,moment_quant_approx_samples,2,8,0.027541999999812106
1024,10,moment_quant_exact_samples,3,8,0.004987042000720976
1024,10,moment_quant_exact_samples,2,8,0.00491666699963389
1024,10,moment_quant_approx_samples,8,8,0.027651124997646548
1024,10,moment_quant_exact_samples,7,8,0.00501379200068186
1024,10,moment_quant_approx_intervals,4,8,0.034707874998275656
1024,10,moment_quant_exact_samples,1,8,0.0036872500022582244
1024,10,moment_quant_exact_intervals,1,8,0.013967666000098689
1024,10,moment_quant_approx_intervals,5,8,0.03187400000024354
1024,10,moment_quant_approx_intervals,7,8,0.03175299999929848
1024,10,moment_quant_approx_samples,6,8,0.027612208999926224
1024,10,moment_quant_exact_samples,4,8,0.004237250002915971
1024,10,moment_quant_approx_intervals,0,8,0.03398895799909951
1024,10,moment_quant_exact_samples,6,8,0.0039065839991963
1024,10,moment_quant_exact_intervals,5,8,0.014318249999632826
1024,10,moment_quant_exact_samples,0,8,0.00483091699788929
1024,10,moment_quant_approx_samples,7,8,0.02826887500123121
1024,10,moment_quant_approx_intervals,1,8,0.03206366700032959
1024,10,moment_quant_approx_intervals,2,8,0.032437624999147374
1024,10,moment_quant_approx_intervals,6,8,0.03318729100283235
1024,10,moment_quant_exact_samples,8,8,0.0034142500007874332
1024,10,moment_quant_exact_samples,9,8,0.00395116700019571
1024,10,moment_quant_approx_intervals,3,8,0.03187900000193622
1024,10,moment_quant_exact_intervals,7,8,0.014380708998942282
1024,10,moment_quant_approx_samples,3,8,0.02761412499967264
1024,10,moment_quant_approx_samples,9,8,0.02858275000107824
1024,10,moment_quant_exact_intervals,9,8,0.014011291998031083
1024,10,moment_quant_exact_samples,5,8,0.004096708002180094
1024,10,moment_quant_exact_intervals,4,8,0.013979082999867387
1024,10,moment_quant_approx_samples,4,8,0.027601709000009578
1024,16,moment_quant_approx_intervals,4,8,0.033289708000665996
1024,16,moment_quant_exact_intervals,3,8,0.018372791000729194
1024,16,moment_quant_exact_intervals,5,8,0.017017709000356263
1024,16,moment_quant_approx_samples,6,8,0.030313791998196393
1024,16,moment_quant_exact_intervals,9,8,0.01719862499885494
1024,16,moment_quant_exact_intervals,7,8,0.01704920799966203
1024,16,moment_quant_exact_intervals,2,8,0.017314542001258815
1024,16,moment_quant_approx_samples,9,8,0.028934292000485584
1024,16,moment_quant_approx_intervals,7,8,0.03415783300079056
1024,16,moment_quant_exact_samples,2,8,0.005635208999592578
1024,16,moment_quant_approx_samples,4,8,0.02832604099967284
1024,16,moment_quant_approx_samples,2,8,0.029470166999089997
1024,16,moment_quant_exact_intervals,8,8,0.018283417000930058
1024,16,moment_quant_approx_intervals,2,8,0.03333862499857787
1024,16,moment_quant_approx_samples,8,8,0.029332207999686943
1024,16,moment_quant_exact_samples,6,8,0.0057692500013217796
1024,16,moment_quant_exact_samples,5,8,0.006409416997485096
1024,16,moment_quant_approx_intervals,0,8,0.03395841599922278
1024,16,moment_quant_exact_samples,3,8,0.0058852080001088325
1024,16,moment_quant_approx_samples,0,8,0.028372791999572655
1024,16,moment_quant_approx_intervals,3,8,0.035134332996676676
1024,16,moment_quant_approx_samples,1,8,0.02967250000074273
1024,16,moment_quant_exact_intervals,4,8,0.01807162499972037
1024,16,moment_quant_exact_intervals,1,8,0.01758875000086846
1024,16,moment_quant_approx_samples,7,8,0.028802042001188966
1024,16,moment_quant_approx_intervals,6,8,0.03424583300147788
1024,16,moment_quant_approx_intervals,9,8,0.03435108299890999
1024,16,moment_quant_exact_samples,0,8,0.006319916003121762
1024,16,moment_quant_exact_samples,7,8,0.006018792002578266
1024,16,moment_quant_approx_intervals,1,8,0.03315729200039641
1024,16,moment_quant_exact_intervals,6,8,0.018147541999496752
1024,16,moment_quant_exact_samples,1,8,0.006142541998997331
1024,16,moment_quant_exact_intervals,0,8,0.017670165998424636
1024,16,moment_quant_approx_samples,5,8,0.030372375000297325
1024,16,moment_quant_exact_samples,8,8,0.00557670899797813
1024,16,moment_quant_exact_samples,9,8,0.005586541999946348
1024,16,moment_quant_approx_intervals,8,8,0.03408987500006333
1024,16,moment_quant_exact_samples,4,8,0.005894750000152271
1024,16,moment_quant_approx_intervals,5,8,0.03479808300107834
1024,16,moment_quant_approx_samples,3,8,0.0292365420027636
1024,30,moment_quant_exact_intervals,9,8,0.02599233299770276
1024,30,moment_quant_approx_intervals,5,8,0.0363174580015766
1024,30,moment_quant_approx_samples,0,8,0.03074466699763434
1024,30,moment_quant_approx_samples,6,8,0.030162499999278225
1024,30,moment_quant_exact_intervals,5,8,0.026552832998277154
1024,30,moment_quant_exact_intervals,6,8,0.025129542002105154
1024,30,moment_quant_exact_samples,5,8,0.010340290999010904
1024,30,moment_quant_approx_samples,2,8,0.030849665999994613
1024,30,moment_quant_approx_samples,9,8,0.031202375001157634
1024,30,moment_quant_approx_intervals,6,8,0.038023916000383906
1024,30,moment_quant_approx_intervals,7,8,0.03767054099807865
1024,30,moment_quant_exact_intervals,0,8,0.02532966699800454
1024,30,moment_quant_approx_intervals,3,8,0.03775770799984457
1024,30,moment_quant_exact_intervals,4,8,0.025486708000244107
1024,30,moment_quant_approx_intervals,9,8,0.03802762499981327
1024,30,moment_quant_exact_intervals,1,8,0.025293416001659352
1024,30,moment_quant_exact_samples,7,8,0.010659040999598801
1024,30,moment_quant_exact_intervals,3,8,0.025589958000637125
1024,30,moment_quant_approx_intervals,2,8,0.03772454199861386
1024,30,moment_quant_exact_samples,2,8,0.009989291000238154
1024,30,moment_quant_approx_intervals,4,8,0.03780104199904599
1024,30,moment_quant_exact_samples,8,8,0.008949625000241213
1024,30,moment_quant_approx_samples,3,8,0.031502375000854954
1024,30,moment_quant_exact_samples,1,8,0.009785958001884865
1024,30,moment_quant_exact_samples,4,8,0.009712125000078231
1024,30,moment_quant_exact_samples,0,8,0.009757874999195337
1024,30,moment_quant_approx_intervals,0,8,0.036452083997573936
1024,30,moment_quant_exact_intervals,2,8,0.025609166001231642
1024,30,moment_quant_exact_intervals,8,8,0.025091208997764625
