Series length,Number of samples,Estimator,Run,Runtime
128,3000,quant_float64,0,0.2522385000047507
128,3000,quant_float64,1,0.2553849169999012
128,3000,quant_float64,2,0.25367391699546715
128,3000,quant_float64,3,0.2516294579982059
128,3000,quant_float64,4,0.24874670900317142
128,3000,quant_float64,5,0.24901766599941766
128,3000,quant_float64,6,0.2539377080029226
128,3000,quant_float64,7,0.2528293750001467
128,3000,quant_float64,8,0.2580952089992934
128,3000,quant_float64,9,0.2512266659978195
128,10000,quant_float64,0,0.8472449159962707
128,10000,quant_float64,1,0.8504438340023626
128,10000,quant_float64,2,0.8514045409974642
128,10000,quant_float64,3,0.8508900420056307
128,10000,quant_float64,4,0.8592104999988806
128,10000,quant_float64,5,0.8563226249971194
128,10000,quant_float64,6,0.8481695000009495
128,10000,quant_float64,7,0.8487168329957058
128,10000,quant_float64,8,0.8424891670001671
128,10000,quant_float64,9,0.8518011660053162
129,1,quant_float64,0,0.01824858300096821
129,1,quant_float64,1,0.017985791004321072
129,1,quant_float64,2,0.018040333001408726
129,1,quant_float64,3,0.018102874993928708
129,1,quant_float64,4,0.018517499993322417
129,1,quant_float64,5,0.01874429199961014
129,1,quant_float64,6,0.018558499999926426
129,1,quant_float64,7,0.018623500000103377
129,1,quant_float64,8,0.018616375004057772
129,1,quant_float64,9,0.018598750000819564
129,3,quant_float64,0,0.019448416998784523
129,3,quant_float64,1,0.0193620420031948
129,3,quant_float64,2,0.019335999997565523
129,3,quant_float64,3,0.019386499996471684
129,3,quant_float64,4,0.019415834001847543
129,3,quant_float64,5,0.019342542000231333
129,3,quant_float64,6,0.019351249997271225
129,3,quant_float64,7,0.019407708998187445
129,3,quant_float64,8,0.019390207999094855
129,3,quant_float64,9,0.019427792001806665
129,10,quant_float64,0,0.02053354200324975
129,10,quant_float64,1,0.019991125001979526
129,10,quant_float64,2,0.01991933299723314
129,10,quant_float64,3,0.020076583001355175
129,10,quant_float64,4,0.020006874998216517
129,10,quant_float64,5,0.01996533299825387
129,10,quant_float64,6,0.019355707998329308
129,10,quant_float64,7,0.01925074999599019
129,10,quant_float64,8,0.01930999999603955
129,10,quant_float64,9,0.019298416998935863
129,30,quant_float64,0,0.02169095799763454
129,30,quant_float64,1,0.02090329199563712
129,30,quant_float64,2,0.020875500005786307
129,30,quant_float64,3,0.020888666003884282
129,30,quant_float64,4,0.02090979099739343
129,30,quant_float64,5,0.020860292002907954
129,30,quant_float64,6,0.020878875002381392
129,30,quant_float64,7,0.02081716599786887
129,30,quant_float64,8,0.020850790999247693
129,30,quant_float64,9,0.0209158750003553
129,100,quant_float64,0,0.02665966600034153
129,100,quant_float64,1,0.02659991600376088
129,100,quant_float64,2,0.0271148340034415
129,100,quant_float64,3,0.026644666002539452
129,100,quant_float64,4,0.02670116600347683
129,100,quant_float64,5,0.02660216599906562
129,100,quant_float64,6,0.0266130410018377
129,100,quant_float64,7,0.02667325000220444
129,100,quant_float64,8,0.027421374994446523
129,100,quant_float64,9,0.02744758300104877
129,300,quant_float64,0,0.041423750000831205
129,300,quant_float64,1,0.04140508300042711
129,300,quant_float64,2,0.041125000003376044
129,300,quant_float64,3,0.04098141600115923
129,300,quant_float64,4,0.04103975000180071
129,300,quant_float64,5,0.04098366600373993
129,300,quant_float64,6,0.04088608399615623
129,300,quant_float64,7,0.04111795900098514
129,300,quant_float64,8,0.04103691600175807
129,300,quant_float64,9,0.04087391599750845
129,1000,quant_float64,0,0.09527374999743188
129,1000,quant_float64,1,0.09468462500080932
129,1000,quant_float64,2,0.09585995800443925
129,1000,quant_float64,3,0.09454591700341552
129,1000,quant_float64,4,0.09438504100398859
129,1000,quant_float64,5,0.09441074999631383
129,1000,quant_float64,6,0.09437970800354378
129,1000,quant_float64,7,0.09759716600092361
129,1000,quant_float64,8,0.09531512499961536
129,1000,quant_float64,9,0.09679945800598944
129,3000,quant_float64,0,0.256075042001612
129,3000,quant_float64,1,0.25013749999925494
129,3000,quant_float64,2,0.2500092920017778
129,3000,quant_float64,3,0.25690837500587804
129,3000,quant_float64,4,0.25069941600668244
129,3000,quant_float64,5,0.2519229589961469
129,3000,quant_float64,6,0.2519543749949662
129,3000,quant_float64,7,0.2527773330002674
129,3000,quant_float64,8,0.25008054100180743
129,3000,quant_float64,9,0.257050000000163
129,10000,quant_float64,0,0.8637191660018289
129,10000,quant_float64,1,0.8865939579991391
129,10000,quant_float64,2,0.8699738329960383
129,10000,quant_float64,3,0.8675961669941898
129,10000,quant_float64,4,0.8710350830006064
129,10000,quant_float64,5,0.866450707995682
129,10000,quant_float64,6,0.8608899590035435
129,10000,quant_float64,7,0.8617420419977861
129,10000,quant_float64,8,0.8611427919968264
129,10000,quant_float64,9,0.8731862079948769
192,1,quant_float64,0,0.02007662500545848
192,1,quant_float64,1,0.019899207996786572
192,1,quant_float64,2,0.01987083299900405
192,1,quant_float64,3,0.019735916001081932
192,1,quant_float64,4,0.01976420799473999
192,1,quant_float64,5,0.01969074999942677
192,1,quant_float64,6,0.019740208001167048
192,1,quant_float64,7,0.019726584003365133
192,1,quant_float64,8,0.019720500000403263
192,1,quant_float64,9,0.019729833002202213
192,3,quant_float64,0,0.021456458998727612
192,3,quant_float64,1,0.020787333000043873
192,3,quant_float64,2,0.020793249997950625
192,3,quant_float64,3,0.021586875001958106
192,3,quant_float64,4,0.020917458001349587
192,3,quant_float64,5,0.020821750003960915
192,3,quant_float64,6,0.020847792002314236
192,3,quant_float64,7,0.020781708000868093
192,3,quant_float64,8,0.020780167003977112
192,3,quant_float64,9,0.020840290999331046
192,10,quant_float64,0,0.021909957999014296
192,10,quant_float64,1,0.021871750002901535
192,10,quant_float64,2,0.021901166001043748
192,10,quant_float64,3,0.021931208000751212
192,10,quant_float64,4,0.021838417000253685
192,10,quant_float64,5,0.02191095799935283
192,10,quant_float64,6,0.02183083400450414
192,10,quant_float64,7,0.021814374995301478
192,10,quant_float64,8,0.021864458998607006
192,10,quant_float64,9,0.021871582997846417
192,30,quant_float64,0,0.025057207996724173
192,30,quant_float64,1,0.02465449999726843
192,30,quant_float64,2,0.024598791998869274
192,30,quant_float64,3,0.0245017910056049
192,30,quant_float64,4,0.024449999997159466
192,30,quant_float64,5,0.024546500004362315
192,30,quant_float64,6,0.024601292003353592
192,30,quant_float64,7,0.024614624999230728
192,30,quant_float64,8,0.024594709000666626
192,30,quant_float64,9,0.02452679099951638
192,100,quant_float64,0,0.03486274999886518
192,100,quant_float64,1,0.034105040998838376
192,100,quant_float64,2,0.03419025000039255
192,100,quant_float64,3,0.034472583000024315
192,100,quant_float64,4,0.035715625002922025
192,100,quant_float64,5,0.034728291000647005
192,100,quant_float64,6,0.03345854200597387
192,100,quant_float64,7,0.03328329199575819
192,100,quant_float64,8,0.03325875000155065
192,100,quant_float64,9,0.033215334005944896
192,300,quant_float64,0,0.06025450000015553
192,300,quant_float64,1,0.05913650000002235
192,300,quant_float64,2,0.05928587500238791
192,300,quant_float64,3,0.05935616599890636
192,300,quant_float64,4,0.05932316599501064
192,300,quant_float64,5,0.05918779099738458
192,300,quant_float64,6,0.05914650000340771
192,300,quant_float64,7,0.0591201249990263
192,300,quant_float64,8,0.059201625001151115
192,300,quant_float64,9,0.05908458399790106
192,1000,quant_float64,0,0.15178162500524195
192,1000,quant_float64,1,0.15170875000330852
192,1000,quant_float64,2,0.15169362500455463
192,1000,quant_float64,3,0.1532138330003363
192,1000,quant_float64,4,0.15010737500415416
192,1000,quant_float64,5,0.1504356250006822
192,1000,quant_float64,6,0.15015379099349957
192,1000,quant_float64,7,0.15273341699503362
192,1000,quant_float64,8,0.15294279199588345
192,1000,quant_float64,9,0.15502200000628363
192,3000,quant_float64,0,0.44284870899718953
192,3000,quant_float64,1,0.44314925000071526
192,3000,quant_float64,2,0.4408400829997845
192,3000,quant_float64,3,0.4331136670007254
192,3000,quant_float64,4,0.4333786249990226
192,3000,quant_float64,5,0.441928457999893
192,3000,quant_float64,6,0.4327416669984814
192,3000,quant_float64,7,0.446299708004517
192,3000,quant_float64,8,0.43369683399942005
192,3000,quant_float64,9,0.4439518750004936
192,10000,quant_float64,0,1.4654025830022874
192,10000,quant_float64,1,1.4755243330000667
192,10000,quant_float64,2,1.4755348340040655
192,10000,quant_float64,3,1.4511642079960438
192,10000,quant_float64,4,1.4677165410030284
192,10000,quant_float64,5,1.4773249580030097
192,10000,quant_float64,6,1.461522874997172
192,10000,quant_float64,7,1.4526750419972814
192,10000,quant_float64,8,1.461822334000317
192,10000,quant_float64,9,1.4725116249974235
254,1,quant_float64,0,0.02057233300001826
254,1,quant_float64,1,0.020076792003237642
254,1,quant_float64,2,0.019973667003796436
254,1,quant_float64,3,0.01999637499829987
254,1,quant_float64,4,0.019968708002124913
254,1,quant_float64,5,0.02004004099580925
254,1,quant_float64,6,0.019977125004515983
254,1,quant_float64,7,0.020014082998386584
254,1,quant_float64,8,0.019925207998312544
254,1,quant_float64,9,0.020075000000360887
254,3,quant_float64,0,0.02161599999817554
254,3,quant_float64,1,0.02100675000110641
254,3,quant_float64,2,0.02179908399557462
254,3,quant_float64,3,0.02106229200580856
254,3,quant_float64,4,0.02098683299846016
254,3,quant_float64,5,0.020989791002648417
254,3,quant_float64,6,0.02100087500002701
254,3,quant_float64,7,0.020954332998371683
254,3,quant_float64,8,0.020992207995732315
254,3,quant_float64,9,0.020931166000082158
254,10,quant_float64,0,0.02234570799919311
254,10,quant_float64,1,0.022327584003505763
254,10,quant_float64,2,0.02229500000248663
254,10,quant_float64,3,0.022352041996782646
254,10,quant_float64,4,0.022327833001327235
254,10,quant_float64,5,0.022352125000907108
254,10,quant_float64,6,0.022358417001669295
254,10,quant_float64,7,0.02234041700285161
254,10,quant_float64,8,0.022256583004491404
254,10,quant_float64,9,0.022352249994582962
254,30,quant_float64,0,0.02641333400242729
254,30,quant_float64,1,0.026792958000442013
254,30,quant_float64,2,0.026121208000404295
254,30,quant_float64,3,0.026149250006710645
254,30,quant_float64,4,0.026172165999014396
254,30,quant_float64,5,0.026381083000160288
254,30,quant_float64,6,0.02630012499867007
254,30,quant_float64,7,0.026028708001831546
254,30,quant_float64,8,0.02608933299779892
254,30,quant_float64,9,0.026019582997832913
254,100,quant_float64,0,0.039290542001253925
254,100,quant_float64,1,0.03880337499867892
254,100,quant_float64,2,0.040139709002687596
254,100,quant_float64,3,0.041658250003820285
254,100,quant_float64,4,0.03981683299934957
254,100,quant_float64,5,0.03969654200045625
254,100,quant_float64,6,0.03976495799724944
254,100,quant_float64,7,0.03973579100420466
254,100,quant_float64,8,0.039617207999981474
254,100,quant_float64,9,0.03962529199634446
254,300,quant_float64,0,0.07692924999719253
254,300,quant_float64,1,0.07674191599653568
254,300,quant_float64,2,0.07679170899791643
254,300,quant_float64,3,0.07671837499947287
254,300,quant_float64,4,0.07669387499481672
254,300,quant_float64,5,0.0767180000038934
254,300,quant_float64,6,0.07647500000166474
254,300,quant_float64,7,0.07876691700221272
254,300,quant_float64,8,0.07703879199834773
254,300,quant_float64,9,0.07713454100303352
254,1000,quant_float64,0,0.20614399999612942
254,1000,quant_float64,1,0.20638758299901383
254,1000,quant_float64,2,0.2064105000026757
254,1000,quant_float64,3,0.2102284580032574
254,1000,quant_float64,4,0.20810466699913377
254,1000,quant_float64,5,0.206034874994657
254,1000,quant_float64,6,0.20634408300247742
254,1000,quant_float64,7,0.20629674999509007
254,1000,quant_float64,8,0.2064634999987902
254,1000,quant_float64,9,0.20642508300079498
254,3000,quant_float64,0,0.6223529589988175
254,3000,quant_float64,1,0.6066585830049007
254,3000,quant_float64,2,0.6035612500054413
254,3000,quant_float64,3,0.6201652500021737
254,3000,quant_float64,4,0.6095742500037886
254,3000,quant_float64,5,0.6232180000006338
254,3000,quant_float64,6,0.6032862080028281
254,3000,quant_float64,7,0.6053553750025458
254,3000,quant_float64,8,0.6176024169981247
254,3000,quant_float64,9,0.6134651669999585
254,10000,quant_float64,0,2.1047480830020504
254,10000,quant_float64,1,2.058497082995018
254,10000,quant_float64,2,2.0745672500052024
254,10000,quant_float64,3,2.076002291003533
254,10000,quant_float64,4,2.084897250002541
254,10000,quant_float64,5,2.071748916998331
254,10000,quant_float64,6,2.1097716669974034
254,10000,quant_float64,7,2.093352916002914
254,10000,quant_float64,8,2.084646374998556
254,10000,quant_float64,9,2.064405999997689
255,1,quant_float64,0,0.020480457998928614
255,1,quant_float64,1,0.02003212499403162
255,1,quant_float64,2,0.020002708995889407
255,1,quant_float64,3,0.020005167003546376
255,1,quant_float64,4,0.020018041002913378
255,1,quant_float64,5,0.019952750000811648
255,1,quant_float64,6,0.019929709000280127
255,1,quant_float64,7,0.019953415998315904
255,1,quant_float64,8,0.01997616699372884
255,1,quant_float64,9,0.01992291700298665
255,3,quant_float64,0,0.02166416700492846
255,3,quant_float64,1,0.021015041995269712
255,3,quant_float64,2,0.020969416000298224
255,3,quant_float64,3,0.02099320799607085
255,3,quant_float64,4,0.020951166996383108
255,3,quant_float64,5,0.020999375003157184
255,3,quant_float64,6,0.02098074999958044
255,3,quant_float64,7,0.02086662499641534
255,3,quant_float64,8,0.020918041998811532
255,3,quant_float64,9,0.020973541999410372
255,10,quant_float64,0,0.02302379100001417
255,10,quant_float64,1,0.02323933399748057
255,10,quant_float64,2,0.023164291997090913
255,10,quant_float64,3,0.023197459006041754
255,10,quant_float64,4,0.023208249993331265
255,10,quant_float64,5,0.023131042005843483
255,10,quant_float64,6,0.023185750003904104
255,10,quant_float64,7,0.023051500000292435
255,10,quant_float64,8,0.023819833004381508
255,10,quant_float64,9,0.02241779199539451
255,30,quant_float64,0,0.02615608400083147
255,30,quant_float64,1,0.026191416996880434
255,30,quant_float64,2,0.025935292003850918
255,30,quant_float64,3,0.026133833001949824
255,30,quant_float64,4,0.02587262499582721
255,30,quant_float64,5,0.026069416999234818
255,30,quant_float64,6,0.025972458999603987
255,30,quant_float64,7,0.0260556670036749
255,30,quant_float64,8,0.025897667001117952
255,30,quant_float64,9,0.02601729200250702
255,100,quant_float64,0,0.04066962499928195
255,100,quant_float64,1,0.03967383400595281
255,100,quant_float64,2,0.041052708998904563
255,100,quant_float64,3,0.0412293330009561
255,100,quant_float64,4,0.039681458998529706
255,100,quant_float64,5,0.03962862500338815
255,100,quant_float64,6,0.03972945900022751
255,100,quant_float64,7,0.03957845799595816
255,100,quant_float64,8,0.03967379199457355
255,100,quant_float64,9,0.03973470900382381
255,300,quant_float64,0,0.07680616700235987
255,300,quant_float64,1,0.07647091699618613
255,300,quant_float64,2,0.07640437499503605
255,300,quant_float64,3,0.07641387500189012
255,300,quant_float64,4,0.07641566700476687
255,300,quant_float64,5,0.07752850000542821
255,300,quant_float64,6,0.07600366699625738
255,300,quant_float64,7,0.07589750000624917
255,300,quant_float64,8,0.07583525000518421
255,300,quant_float64,9,0.07581770800607046
255,1000,quant_float64,0,0.21022712500416674
255,1000,quant_float64,1,0.20470841700443998
255,1000,quant_float64,2,0.20458550000330433
255,1000,quant_float64,3,0.20924870899762027
255,1000,quant_float64,4,0.2056671250029467
255,1000,quant_float64,5,0.2061705840023933
255,1000,quant_float64,6,0.2045072920009261
255,1000,quant_float64,7,0.20462683299410855
255,1000,quant_float64,8,0.20937408399913693
255,1000,quant_float64,9,0.2058514579985058
255,3000,quant_float64,0,0.6231754999971599
255,3000,quant_float64,1,0.6086320409958716
255,3000,quant_float64,2,0.6061219999974128
255,3000,quant_float64,3,0.6002900419989601
255,3000,quant_float64,4,0.6113041659991723
255,3000,quant_float64,5,0.6028122079951572
255,3000,quant_float64,6,0.616134083000361
255,3000,quant_float64,7,0.6012756670024828
255,3000,quant_float64,8,0.6000717499991879
255,3000,quant_float64,9,0.6111766670001089
255,10000,quant_float64,0,2.077577208998264
255,10000,quant_float64,1,2.061054999998305
255,10000,quant_float64,2,2.0430122910038335
255,10000,quant_float64,3,2.0700677080021705
255,10000,quant_float64,4,2.0738899589996436
255,10000,quant_float64,5,2.040869541000575
255,10000,quant_float64,6,2.09970891699777
255,10000,quant_float64,7,2.0600172920021578
255,10000,quant_float64,8,2.0775586659947294
255,10000,quant_float64,9,2.0763818339983118
256,1,quant_float64,0,0.02013825000176439
256,1,quant_float64,1,0.02007712500198977
256,1,quant_float64,2,0.019959499994001817
256,1,quant_float64,3,0.019971999994595535
256,1,quant_float64,4,0.02015762499650009
256,1,quant_float64,5,0.0201131659996463
256,1,quant_float64,6,0.020703458998468705
256,1,quant_float64,7,0.01998954200098524
256,1,quant_float64,8,0.019988790998468176
256,1,quant_float64,9,0.020023707998916507
256,3,quant_float64,0,0.022501916995679494
256,3,quant_float64,1,0.021771709005406592
256,3,quant_float64,2,0.022399916000722442
256,3,quant_float64,3,0.021037375001469627
256,3,quant_float64,4,0.021012042001530062
256,3,quant_float64,5,0.021023124994826503
256,3,quant_float64,6,0.02098637499875622
256,3,quant_float64,7,0.02097245800541714
256,3,quant_float64,8,0.020941999995557126
256,3,quant_float64,9,0.020947666998836212
256,10,quant_float64,0,0.023111916998459492
256,10,quant_float64,1,0.023089084003004245
256,10,quant_float64,2,0.023162167002737988
256,10,quant_float64,3,0.02313812499778578
256,10,quant_float64,4,0.023190708001493476
256,10,quant_float64,5,0.0225464169998304
256,10,quant_float64,6,0.0223397500012652
256,10,quant_float64,7,0.02233733299362939
256,10,quant_float64,8,0.022224457999982405
256,10,quant_float64,9,0.022302083001704887
256,30,quant_float64,0,0.02711170799739193
256,30,quant_float64,1,0.02630562499689404
256,30,quant_float64,2,0.026104416996531654
256,30,quant_float64,3,0.028300416001002304
256,30,quant_float64,4,0.02599591599573614
256,30,quant_float64,5,0.0264392079989193
256,30,quant_float64,6,0.02584562500123866
256,30,quant_float64,7,0.027242500000284053
256,30,quant_float64,8,0.025981666003644932
256,30,quant_float64,9,0.02600620799785247
256,100,quant_float64,0,0.03936708399851341
256,100,quant_float64,1,0.038729667001462076
256,100,quant_float64,2,0.03966716700233519
256,100,quant_float64,3,0.04027779200259829
256,100,quant_float64,4,0.03877054100303212
256,100,quant_float64,5,0.038815458996396046
256,100,quant_float64,6,0.04012637500272831
256,100,quant_float64,7,0.03873500000190688
256,100,quant_float64,8,0.03870370900403941
256,100,quant_float64,9,0.038603832996159326
256,300,quant_float64,0,0.07714341700193472
256,300,quant_float64,1,0.07646104200102855
256,300,quant_float64,2,0.07639149999886286
256,300,quant_float64,3,0.07655170900397934
256,300,quant_float64,4,0.07640387500578072
256,300,quant_float64,5,0.07665637500031153
256,300,quant_float64,6,0.07649958300316939
256,300,quant_float64,7,0.07910608299425803
256,300,quant_float64,8,0.0766689169977326
256,300,quant_float64,9,0.0766092089979793
256,1000,quant_float64,0,0.20754645899432944
256,1000,quant_float64,1,0.210009499998705
256,1000,quant_float64,2,0.21185674999287585
256,1000,quant_float64,3,0.20563966700137826
256,1000,quant_float64,4,0.20546491699496983
256,1000,quant_float64,5,0.20519329099624883
256,1000,quant_float64,6,0.20522233300289372
256,1000,quant_float64,7,0.2050945419978234
256,1000,quant_float64,8,0.2077857500044047
256,1000,quant_float64,9,0.20578579200082459
256,3000,quant_float64,0,0.6142417499941075
256,3000,quant_float64,1,0.6098584159990423
256,3000,quant_float64,2,0.5997893330059014
256,3000,quant_float64,3,0.6037778750032885
256,3000,quant_float64,4,0.605462167004589
256,3000,quant_float64,5,0.6005389169949922
256,3000,quant_float64,6,0.6218696249998175
256,3000,quant_float64,7,0.6065379159990698
256,3000,quant_float64,8,0.6029400410043309
256,3000,quant_float64,9,0.6082589579964406
256,10000,quant_float64,0,2.100001250000787
256,10000,quant_float64,1,2.0803405000042403
256,10000,quant_float64,2,2.1060489999945275
256,10000,quant_float64,3,2.0755518750011106
256,10000,quant_float64,4,2.044746874998964
256,10000,quant_float64,5,2.075640374998329
256,10000,quant_float64,6,2.083948250001413
256,10000,quant_float64,7,2.0511795000056736
256,10000,quant_float64,8,2.0750851670018164
256,10000,quant_float64,9,2.0599772920031683
257,1,quant_float64,0,0.02024570899811806
257,1,quant_float64,1,0.020050540995725896
257,1,quant_float64,2,0.020355665998067707
257,1,quant_float64,3,0.01996954200149048
257,1,quant_float64,4,0.01988504100154387
257,1,quant_float64,5,0.019939124998927582
257,1,quant_float64,6,0.019947125001635868
257,1,quant_float64,7,0.01993058399966685
257,1,quant_float64,8,0.019915416996809654
257,1,quant_float64,9,0.020293625006161164
257,3,quant_float64,0,0.021848666998266708
257,3,quant_float64,1,0.02119779200438643
257,3,quant_float64,2,0.021131624998815823
257,3,quant_float64,3,0.0210646249979618
257,3,quant_float64,4,0.021127667001564987
257,3,quant_float64,5,0.02109945899428567
257,3,quant_float64,6,0.021153583998966496
257,3,quant_float64,7,0.02112900000065565
257,3,quant_float64,8,0.021129207998455968
257,3,quant_float64,9,0.021116167001309805
257,10,quant_float64,0,0.022454334000940435
257,10,quant_float64,1,0.02242041700083064
257,10,quant_float64,2,0.023686250002356246
257,10,quant_float64,3,0.02335033300187206
257,10,quant_float64,4,0.02320549999421928
257,10,quant_float64,5,0.023236583001562394
257,10,quant_float64,6,0.023270125006092712
257,10,quant_float64,7,0.023424917002557777
257,10,quant_float64,8,0.022249583998927847
257,10,quant_float64,9,0.022324750003463123
257,30,quant_float64,0,0.02666237499943236
257,30,quant_float64,1,0.026714874999015592
257,30,quant_float64,2,0.0273080420010956
257,30,quant_float64,3,0.026718125001934823
257,30,quant_float64,4,0.026845207998121623
257,30,quant_float64,5,0.026733916005468927
257,30,quant_float64,6,0.02695304199733073
257,30,quant_float64,7,0.026675707995309494
257,30,quant_float64,8,0.026862332997552585
257,30,quant_float64,9,0.026703292001911905
257,100,quant_float64,0,0.039951374994416256
257,100,quant_float64,1,0.038964625004155096
257,100,quant_float64,2,0.04029520799667807
257,100,quant_float64,3,0.0402281659989967
257,100,quant_float64,4,0.03896104199520778
257,100,quant_float64,5,0.03980474999843864
257,100,quant_float64,6,0.03894612500153016
257,100,quant_float64,7,0.03915933299867902
257,100,quant_float64,8,0.038946541004406754
257,100,quant_float64,9,0.03887858399684774
257,300,quant_float64,0,0.07884845799708273
257,300,quant_float64,1,0.07699900000443449
257,300,quant_float64,2,0.07681187500566011
257,300,quant_float64,3,0.07688258300186135
257,300,quant_float64,4,0.07693720799579751
257,300,quant_float64,5,0.07705391699710162
257,300,quant_float64,6,0.0770137910003541
257,300,quant_float64,7,0.07686850000027334
257,300,quant_float64,8,0.07676362500205869
257,300,quant_float64,9,0.0768458329985151
257,1000,quant_float64,0,0.2149193329969421
257,1000,quant_float64,1,0.212347790999047
257,1000,quant_float64,2,0.20519337500445545
257,1000,quant_float64,3,0.20906320799986133
257,1000,quant_float64,4,0.20875137499388075
257,1000,quant_float64,5,0.20915675000287592
257,1000,quant_float64,6,0.20863687500241213
257,1000,quant_float64,7,0.2088156669997261
257,1000,quant_float64,8,0.20939212499797577
257,1000,quant_float64,9,0.20878850000008242
257,3000,quant_float64,0,0.6293271250033285
257,3000,quant_float64,1,0.6261286659937468
257,3000,quant_float64,2,0.6371319999961997
257,3000,quant_float64,3,0.623290999996243
257,3000,quant_float64,4,0.6115560420003021
257,3000,quant_float64,5,0.6082002080001985
257,3000,quant_float64,6,0.6119200419998378
257,3000,quant_float64,7,0.6217672500060871
257,3000,quant_float64,8,0.6105466670051101
257,3000,quant_float64,9,0.6070530419965507
257,10000,quant_float64,0,2.1063093330012634
257,10000,quant_float64,1,2.080115457996726
257,10000,quant_float64,2,2.07805695800198
257,10000,quant_float64,3,2.104840959000285
257,10000,quant_float64,4,2.0955117089979467
257,10000,quant_float64,5,2.133872624996002
257,10000,quant_float64,6,2.1128052079948247
257,10000,quant_float64,7,2.1024911670028814
257,10000,quant_float64,8,2.1065759580014856
257,10000,quant_float64,9,2.095656792000227
384,1,quant_float64,0,0.021096832999319304
384,1,quant_float64,1,0.020635165994463023
384,1,quant_float64,2,0.020630415994673967
384,1,quant_float64,3,0.020582290999300312
384,1,quant_float64,4,0.020671915997809265
384,1,quant_float64,5,0.020564917002047878
384,1,quant_float64,6,0.020840457997110207
384,1,quant_float64,7,0.020875875001365785
384,1,quant_float64,8,0.020696541003417224
384,1,quant_float64,9,0.02077666699915426
384,3,quant_float64,0,0.022708834003424272
384,3,quant_float64,1,0.021946792003291193
384,3,quant_float64,2,0.021966375003103167
384,3,quant_float64,3,0.023581000001286156
384,3,quant_float64,4,0.02260487499734154
384,3,quant_float64,5,0.02272524999716552
384,3,quant_float64,6,0.022745207999832928
384,3,quant_float64,7,0.022640625000349246
384,3,quant_float64,8,0.022729208001692314
384,3,quant_float64,9,0.022679499998048414
384,10,quant_float64,0,0.024786333000520244
384,10,quant_float64,1,0.024692166000022553
384,10,quant_float64,2,0.02475754100305494
384,10,quant_float64,3,0.024696833002963103
384,10,quant_float64,4,0.02474975000222912
384,10,quant_float64,5,0.02470470900152577
384,10,quant_float64,6,0.024631833002786152
384,10,quant_float64,7,0.024644124998303596
384,10,quant_float64,8,0.02480229200591566
384,10,quant_float64,9,0.02468554099323228
384,30,quant_float64,0,0.031038792003528215
384,30,quant_float64,1,0.030903749997378327
384,30,quant_float64,2,0.03147045800142223
384,30,quant_float64,3,0.031179833997157402
384,30,quant_float64,4,0.031143749998591375
384,30,quant_float64,5,0.031055583000124898
384,30,quant_float64,6,0.03112025000154972
384,30,quant_float64,7,0.031530250002106186
384,30,quant_float64,8,0.031148917005339172
384,30,quant_float64,9,0.031170750000455882
384,100,quant_float64,0,0.05370670800039079
384,100,quant_float64,1,0.05286037499899976
384,100,quant_float64,2,0.05234579199895961
384,100,quant_float64,3,0.05248445899633225
384,100,quant_float64,4,0.05224508299579611
384,100,quant_float64,5,0.052317333000246435
384,100,quant_float64,6,0.05226158400182612
384,100,quant_float64,7,0.0522027920014807
384,100,quant_float64,8,0.05222329199750675
384,100,quant_float64,9,0.05215508299443172
384,300,quant_float64,0,0.11617633399873739
384,300,quant_float64,1,0.11443624999810709
384,300,quant_float64,2,0.11421041600260651
384,300,quant_float64,3,0.11439704200165579
384,300,quant_float64,4,0.11415525000484195
384,300,quant_float64,5,0.11677833299472695
384,300,quant_float64,6,0.11373054099385627
384,300,quant_float64,7,0.11349166699801572
384,300,quant_float64,8,0.11345841699949233
384,300,quant_float64,9,0.11339562499779277
384,1000,quant_float64,0,0.36190945799899055
384,1000,quant_float64,1,0.34167395799886435
384,1000,quant_float64,2,0.3341871250013355
384,1000,quant_float64,3,0.35123975000169594
384,1000,quant_float64,4,0.33779750000394415
384,1000,quant_float64,5,0.3423869170001126
384,1000,quant_float64,6,0.3507421250033076
384,1000,quant_float64,7,0.335437166999327
384,1000,quant_float64,8,0.33738658299989766
384,1000,quant_float64,9,0.3535941250011092
384,3000,quant_float64,0,1.0630044999998063
384,3000,quant_float64,1,1.061421208003594
384,3000,quant_float64,2,1.055488083002274
384,3000,quant_float64,3,1.0542387079985929
384,3000,quant_float64,4,1.0554465420063934
384,3000,quant_float64,5,1.0627206249992014
384,3000,quant_float64,6,1.0527115000004414
384,3000,quant_float64,7,1.0643242919977638
384,3000,quant_float64,8,1.0561352920049103
384,3000,quant_float64,9,1.0530931670000427
384,10000,quant_float64,0,3.5177815839997493
384,10000,quant_float64,1,3.544578458997421
384,10000,quant_float64,2,3.4980946659998153
384,10000,quant_float64,3,3.4730615000007674
384,10000,quant_float64,4,3.5422247919996153
384,10000,quant_float64,5,3.5038531249956577
384,10000,quant_float64,6,3.5591314589983085
384,10000,quant_float64,7,3.5806498329984606
384,10000,quant_float64,8,3.5323674590035807
384,10000,quant_float64,9,3.5310876250005094
510,1,quant_float64,0,0.021145292004803196
510,1,quant_float64,1,0.021095750002132263
510,1,quant_float64,2,0.021022624998295214
510,1,quant_float64,3,0.021052707998023834
510,1,quant_float64,4,0.021070792005048133
510,1,quant_float64,5,0.021977167001750786
